2025-08-31/00:28:35.239/EDT  INFO MenuSynchService:152 - Price sync called for store BK-2876
2025-08-31/00:35:27.592/EDT  WARN BrinkMenuPersister:127:[-exec-1]: - Promotion 673975982 [Double Bundle - 99003381- n] is not valid for supported destinations. Ignoring.

2025-08-31/00:35:27.592/EDT  WARN BrinkMenuPersister:127:[-exec-1]: - Promotion 673976274 [The Big Game Bundle - 3959-n] is not valid for supported destinations. Ignoring.

2025-08-31/00:35:27.592/EDT  WARN BrinkMenuPersister:127:[-exec-1]: - Promotion 673976302 [40 Pc. Nuggets & 2 Medium Fries - 3960 - ] is not valid for supported destinations. Ignoring.

2025-08-31/00:35:27.600/EDT  INFO PosProductsMenuPersister:107:[-exec-1]: - Persist pos discounts priceSyncDifferential: true took 7 ms

2025-08-31/00:35:27.600/EDT  INFO PosProductsMenuPersister:518:[-exec-1]: - Populate pos items cache took 0 ms.

2025-08-31/00:35:27.885/EDT  INFO PosProductsMenuPersister:127:[-exec-1]: - Persist pos items priceSyncDifferential: true took 285 ms

2025-08-31/00:35:27.886/EDT  INFO BrinkPosOrderpoint:200:[-exec-1]: - Brink fetch and persist pos offering took 2402 ms

2025-08-31/00:52:00.644/EDT ERROR BrinkPosOrderpoint:142:[thcheck]: - Exception occurred during get last update time. Cause: java.net.SocketTimeoutException: connect timed out

2025-08-31/00:52:05.658/EDT ERROR BrinkPosOrderpoint:394:[thcheck]: - Exception occurred while fetching unavailable items: java.net.SocketTimeoutException: connect timed out

2025-08-31/00:52:05.658/EDT  INFO BrinkPosOrderpoint:402:[thcheck]: - Unavailable item plus: null

2025-08-31/00:52:05.662/EDT  INFO StoreManager:452:[thcheck]: - POS DB Updated, Calling pos offering sync ..

2025-08-31/00:52:05.714/EDT  INFO StoreManager:468:[thcheck]: - Store has been queued for a price sync.

2025-08-31/00:52:05.777/EDT  INFO BrinkPosOrderpoint:151:[-exec-1]: - Attempting to persist POS offering

2025-08-31/00:52:07.762/EDT  WARN BrinkMenuPersister:127:[-exec-1]: - Promotion 673511412 [Product Card: Free Small Combo Meal - 5687 -N] is not valid for supported destinations. Ignoring.

2025-08-31/00:52:07.762/EDT  WARN BrinkMenuPersister:148:[-exec-1]: - Invalid / Unsupported promotion found 673882595

2025-08-31/00:52:07.762/EDT  WARN BrinkMenuPersister:127:[-exec-1]: - Promotion 673882917 [Free Whopper Jr - 4439 -N] is not valid for supported destinations. Ignoring.

2025-08-31/00:52:07.762/EDT  WARN BrinkMenuPersister:127:[-exec-1]: - Promotion 673914977 [$12.99 Small Whopper Meal for Two -5898 -N] is not valid for supported destinations. Ignoring.

2025-08-31/00:52:07.762/EDT  WARN BrinkMenuPersister:127:[-exec-1]: - Promotion 673917573 [$30 4 Whoppers, 3 Hamburgers, 2 Small Fries -3994 -N] is not valid for supported destinations. Ignoring.

2025-08-31/00:52:07.762/EDT  WARN BrinkMenuPersister:127:[-exec-1]: - Promotion 673917727 [Free Double Sausage, Egg, & Cheese Croissan'wich - 1500 - Digtal] is not valid for supported destinations. Ignoring.

2025-08-31/00:52:07.762/EDT  WARN BrinkMenuPersister:127:[-exec-1]: - Promotion 673923425 [$16.99 - Family Bundle -7054 -N] is not valid for supported destinations. Ignoring.

2025-08-31/00:52:07.762/EDT  WARN BrinkMenuPersister:127:[-exec-1]: - Promotion 673925122 [$17.49 - Family Bundle -4690 -N] is not valid for supported destinations. Ignoring.

2025-08-31/00:52:07.762/EDT  WARN BrinkMenuPersister:127:[-exec-1]: - Promotion 673936951 [El Tri Fan Faves DLV -4574 -N] is not valid for supported destinations. Ignoring.

2025-08-31/00:52:07.762/EDT  WARN BrinkMenuPersister:148:[-exec-1]: - Invalid / Unsupported promotion found 673927896

2025-08-31/00:52:07.762/EDT  WARN BrinkMenuPersister:127:[-exec-1]: - Promotion 673937338 [Steakhouse Meal For Two DLV -03989 -N ] is not valid for supported destinations. Ignoring.

2025-08-31/00:52:07.762/EDT  WARN BrinkMenuPersister:127:[-exec-1]: - Promotion 673937382 [Family Steakhouse Combo DLV -03991 -N ] is not valid for supported destinations. Ignoring.

2025-08-31/00:52:07.762/EDT  WARN BrinkMenuPersister:127:[-exec-1]: - Promotion 673954103 [zzzBOGO Chicken Jr. - 6510 -Digital] is not valid for supported destinations. Ignoring.

2025-08-31/00:52:07.762/EDT  WARN BrinkMenuPersister:127:[-exec-1]: - Promotion 673954107 [zzzBOGO Bacon King- 6521 -Digital] is not valid for supported destinations. Ignoring.

2025-08-31/00:52:07.762/EDT  WARN BrinkMenuPersister:127:[-exec-1]: - Promotion 673954106 [zzzBOGO Cheeseburger - 6545 -Digital] is not valid for supported destinations. Ignoring.

2025-08-31/00:52:07.762/EDT  WARN BrinkMenuPersister:127:[-exec-1]: - Promotion 673955126 [Flame & Flight Combo (Delivery) -99004031 -N] is not valid for supported destinations. Ignoring.

2025-08-31/00:52:07.762/EDT  WARN BrinkMenuPersister:127:[-exec-1]: - Promotion 673955184 [The Soaring Flame Combo (Delivery) -99004033 -N] is not valid for supported destinations. Ignoring.

2025-08-31/00:52:07.762/EDT  WARN BrinkMenuPersister:127:[-exec-1]: - Promotion 673955209 [The Berk Bundle for Two (Delivery) -99004035 -N] is not valid for supported destinations. Ignoring.

2025-08-31/00:52:07.762/EDT  WARN BrinkMenuPersister:127:[-exec-1]: - Promotion 673975980 [Triple Bundle - 99003382- n] is not valid for supported destinations. Ignoring.

2025-08-31/00:52:07.762/EDT  WARN BrinkMenuPersister:127:[-exec-1]: - Promotion 673975982 [Double Bundle - 99003381- n] is not valid for supported destinations. Ignoring.

2025-08-31/00:52:07.762/EDT  WARN BrinkMenuPersister:127:[-exec-1]: - Promotion 673976274 [The Big Game Bundle - 3959-n] is not valid for supported destinations. Ignoring.

2025-08-31/00:52:07.762/EDT  WARN BrinkMenuPersister:127:[-exec-1]: - Promotion 673976302 [40 Pc. Nuggets & 2 Medium Fries - 3960 - ] is not valid for supported destinations. Ignoring.

2025-08-31/00:52:07.787/EDT  INFO PosProductsMenuPersister:107:[-exec-1]: - Persist pos discounts priceSyncDifferential: true took 25 ms

2025-08-31/00:52:07.792/EDT  INFO PosProductsMenuPersister:518:[-exec-1]: - Populate pos items cache took 3 ms.

2025-08-31/00:52:08.096/EDT  INFO PosProductsMenuPersister:127:[-exec-1]: - Persist pos items priceSyncDifferential: true took 304 ms

2025-08-31/00:52:08.096/EDT  INFO BrinkPosOrderpoint:200:[-exec-1]: - Brink fetch and persist pos offering took 2318 ms

2025-08-31/00:53:25.752/EDT  INFO BrinkPosOrderpoint:402:[thcheck]: - Unavailable item plus: ["673784540"]

2025-08-31/00:53:25.752/EDT  INFO StoreManager:452:[thcheck]: - POS DB Updated, Calling pos offering sync ..

2025-08-31/00:53:25.784/EDT  INFO StoreManager:468:[thcheck]: - Store has been queued for a price sync.

2025-08-31/00:53:25.802/EDT  INFO BrinkPosOrderpoint:151:[-exec-1]: - Attempting to persist POS offering

2025-08-31/00:53:27.787/EDT  WARN BrinkMenuPersister:127:[-exec-1]: - Promotion 673511412 [Product Card: Free Small Combo Meal - 5687 -N] is not valid for supported destinations. Ignoring.

2025-08-31/00:53:27.787/EDT  WARN BrinkMenuPersister:148:[-exec-1]: - Invalid / Unsupported promotion found 673882595

2025-08-31/00:53:27.787/EDT  WARN BrinkMenuPersister:127:[-exec-1]: - Promotion 673882917 [Free Whopper Jr - 4439 -N] is not valid for supported destinations. Ignoring.

2025-08-31/00:53:27.787/EDT  WARN BrinkMenuPersister:127:[-exec-1]: - Promotion 673914977 [$12.99 Small Whopper Meal for Two -5898 -N] is not valid for supported destinations. Ignoring.

2025-08-31/00:53:27.787/EDT  WARN BrinkMenuPersister:127:[-exec-1]: - Promotion 673917573 [$30 4 Whoppers, 3 Hamburgers, 2 Small Fries -3994 -N] is not valid for supported destinations. Ignoring.

2025-08-31/00:53:27.787/EDT  WARN BrinkMenuPersister:127:[-exec-1]: - Promotion 673917727 [Free Double Sausage, Egg, & Cheese Croissan'wich - 1500 - Digtal] is not valid for supported destinations. Ignoring.

2025-08-31/00:53:27.787/EDT  WARN BrinkMenuPersister:127:[-exec-1]: - Promotion 673923425 [$16.99 - Family Bundle -7054 -N] is not valid for supported destinations. Ignoring.

2025-08-31/00:53:27.787/EDT  WARN BrinkMenuPersister:127:[-exec-1]: - Promotion 673925122 [$17.49 - Family Bundle -4690 -N] is not valid for supported destinations. Ignoring.

2025-08-31/00:53:27.787/EDT  WARN BrinkMenuPersister:127:[-exec-1]: - Promotion 673936951 [El Tri Fan Faves DLV -4574 -N] is not valid for supported destinations. Ignoring.

2025-08-31/00:53:27.787/EDT  WARN BrinkMenuPersister:148:[-exec-1]: - Invalid / Unsupported promotion found 673927896

2025-08-31/00:53:27.787/EDT  WARN BrinkMenuPersister:127:[-exec-1]: - Promotion 673937338 [Steakhouse Meal For Two DLV -03989 -N ] is not valid for supported destinations. Ignoring.

2025-08-31/00:53:27.787/EDT  WARN BrinkMenuPersister:127:[-exec-1]: - Promotion 673937382 [Family Steakhouse Combo DLV -03991 -N ] is not valid for supported destinations. Ignoring.

2025-08-31/00:53:27.787/EDT  WARN BrinkMenuPersister:127:[-exec-1]: - Promotion 673954103 [zzzBOGO Chicken Jr. - 6510 -Digital] is not valid for supported destinations. Ignoring.

2025-08-31/00:53:27.787/EDT  WARN BrinkMenuPersister:127:[-exec-1]: - Promotion 673954107 [zzzBOGO Bacon King- 6521 -Digital] is not valid for supported destinations. Ignoring.

2025-08-31/00:53:27.787/EDT  WARN BrinkMenuPersister:127:[-exec-1]: - Promotion 673954106 [zzzBOGO Cheeseburger - 6545 -Digital] is not valid for supported destinations. Ignoring.

2025-08-31/00:53:27.787/EDT  WARN BrinkMenuPersister:127:[-exec-1]: - Promotion 673955126 [Flame & Flight Combo (Delivery) -99004031 -N] is not valid for supported destinations. Ignoring.

2025-08-31/00:53:27.787/EDT  WARN BrinkMenuPersister:127:[-exec-1]: - Promotion 673955184 [The Soaring Flame Combo (Delivery) -99004033 -N] is not valid for supported destinations. Ignoring.

2025-08-31/00:53:27.787/EDT  WARN BrinkMenuPersister:127:[-exec-1]: - Promotion 673955209 [The Berk Bundle for Two (Delivery) -99004035 -N] is not valid for supported destinations. Ignoring.

2025-08-31/00:53:27.787/EDT  WARN BrinkMenuPersister:127:[-exec-1]: - Promotion 673975980 [Triple Bundle - 99003382- n] is not valid for supported destinations. Ignoring.

2025-08-31/00:53:27.787/EDT  WARN BrinkMenuPersister:127:[-exec-1]: - Promotion 673975982 [Double Bundle - 99003381- n] is not valid for supported destinations. Ignoring.

2025-08-31/00:53:27.787/EDT  WARN BrinkMenuPersister:127:[-exec-1]: - Promotion 673976274 [The Big Game Bundle - 3959-n] is not valid for supported destinations. Ignoring.

2025-08-31/00:53:27.787/EDT  WARN BrinkMenuPersister:127:[-exec-1]: - Promotion 673976302 [40 Pc. Nuggets & 2 Medium Fries - 3960 - ] is not valid for supported destinations. Ignoring.

2025-08-31/00:53:27.808/EDT  INFO PosProductsMenuPersister:107:[-exec-1]: - Persist pos discounts priceSyncDifferential: true took 21 ms

2025-08-31/00:53:27.813/EDT  INFO PosProductsMenuPersister:518:[-exec-1]: - Populate pos items cache took 3 ms.

2025-08-31/00:53:28.082/EDT  INFO PosProductsMenuPersister:127:[-exec-1]: - Persist pos items priceSyncDifferential: true took 268 ms

2025-08-31/00:53:28.083/EDT  INFO BrinkPosOrderpoint:200:[-exec-1]: - Brink fetch and persist pos offering took 2281 ms

2025-08-31/00:56:00.699/EDT ERROR BrinkPosOrderpoint:142:[thcheck]: - Exception occurred during get last update time. Cause: java.net.SocketTimeoutException: connect timed out

2025-08-31/00:56:05.712/EDT ERROR BrinkPosOrderpoint:394:[thcheck]: - Exception occurred while fetching unavailable items: java.net.SocketTimeoutException: connect timed out

2025-08-31/00:56:05.713/EDT  INFO BrinkPosOrderpoint:402:[thcheck]: - Unavailable item plus: null

2025-08-31/00:56:05.718/EDT  INFO StoreManager:452:[thcheck]: - POS DB Updated, Calling pos offering sync ..

2025-08-31/00:56:05.771/EDT  INFO StoreManager:468:[thcheck]: - Store has been queued for a price sync.

2025-08-31/00:56:05.841/EDT  INFO BrinkPosOrderpoint:151:[-exec-3]: - Attempting to persist POS offering

2025-08-31/00:56:07.836/EDT  WARN BrinkMenuPersister:127:[-exec-3]: - Promotion 673511412 [Product Card: Free Small Combo Meal - 5687 -N] is not valid for supported destinations. Ignoring.

2025-08-31/00:56:07.837/EDT  WARN BrinkMenuPersister:148:[-exec-3]: - Invalid / Unsupported promotion found 673882595

2025-08-31/00:56:07.837/EDT  WARN BrinkMenuPersister:127:[-exec-3]: - Promotion 673882917 [Free Whopper Jr - 4439 -N] is not valid for supported destinations. Ignoring.

2025-08-31/00:56:07.837/EDT  WARN BrinkMenuPersister:127:[-exec-3]: - Promotion 673914977 [$12.99 Small Whopper Meal for Two -5898 -N] is not valid for supported destinations. Ignoring.

2025-08-31/00:56:07.838/EDT  WARN BrinkMenuPersister:127:[-exec-3]: - Promotion 673917573 [$30 4 Whoppers, 3 Hamburgers, 2 Small Fries -3994 -N] is not valid for supported destinations. Ignoring.

2025-08-31/00:56:07.838/EDT  WARN BrinkMenuPersister:127:[-exec-3]: - Promotion 673917727 [Free Double Sausage, Egg, & Cheese Croissan'wich - 1500 - Digtal] is not valid for supported destinations. Ignoring.

2025-08-31/00:56:07.839/EDT  WARN BrinkMenuPersister:127:[-exec-3]: - Promotion 673923425 [$16.99 - Family Bundle -7054 -N] is not valid for supported destinations. Ignoring.

2025-08-31/00:56:07.839/EDT  WARN BrinkMenuPersister:127:[-exec-3]: - Promotion 673925122 [$17.49 - Family Bundle -4690 -N] is not valid for supported destinations. Ignoring.

2025-08-31/00:56:07.840/EDT  WARN BrinkMenuPersister:127:[-exec-3]: - Promotion 673936951 [El Tri Fan Faves DLV -4574 -N] is not valid for supported destinations. Ignoring.

2025-08-31/00:56:07.840/EDT  WARN BrinkMenuPersister:148:[-exec-3]: - Invalid / Unsupported promotion found 673927896

2025-08-31/00:56:07.840/EDT  WARN BrinkMenuPersister:127:[-exec-3]: - Promotion 673937338 [Steakhouse Meal For Two DLV -03989 -N ] is not valid for supported destinations. Ignoring.

2025-08-31/00:56:07.840/EDT  WARN BrinkMenuPersister:127:[-exec-3]: - Promotion 673937382 [Family Steakhouse Combo DLV -03991 -N ] is not valid for supported destinations. Ignoring.

2025-08-31/00:56:07.840/EDT  WARN BrinkMenuPersister:127:[-exec-3]: - Promotion 673954103 [zzzBOGO Chicken Jr. - 6510 -Digital] is not valid for supported destinations. Ignoring.

2025-08-31/00:56:07.840/EDT  WARN BrinkMenuPersister:127:[-exec-3]: - Promotion 673954107 [zzzBOGO Bacon King- 6521 -Digital] is not valid for supported destinations. Ignoring.

2025-08-31/00:56:07.840/EDT  WARN BrinkMenuPersister:127:[-exec-3]: - Promotion 673954106 [zzzBOGO Cheeseburger - 6545 -Digital] is not valid for supported destinations. Ignoring.

2025-08-31/00:56:07.841/EDT  WARN BrinkMenuPersister:127:[-exec-3]: - Promotion 673955126 [Flame & Flight Combo (Delivery) -99004031 -N] is not valid for supported destinations. Ignoring.

2025-08-31/00:56:07.841/EDT  WARN BrinkMenuPersister:127:[-exec-3]: - Promotion 673955184 [The Soaring Flame Combo (Delivery) -99004033 -N] is not valid for supported destinations. Ignoring.

2025-08-31/00:56:07.841/EDT  WARN BrinkMenuPersister:127:[-exec-3]: - Promotion 673955209 [The Berk Bundle for Two (Delivery) -99004035 -N] is not valid for supported destinations. Ignoring.

2025-08-31/00:56:07.841/EDT  WARN BrinkMenuPersister:127:[-exec-3]: - Promotion 673975980 [Triple Bundle - 99003382- n] is not valid for supported destinations. Ignoring.

2025-08-31/00:56:07.841/EDT  WARN BrinkMenuPersister:127:[-exec-3]: - Promotion 673975982 [Double Bundle - 99003381- n] is not valid for supported destinations. Ignoring.

2025-08-31/00:56:07.841/EDT  WARN BrinkMenuPersister:127:[-exec-3]: - Promotion 673976274 [The Big Game Bundle - 3959-n] is not valid for supported destinations. Ignoring.

2025-08-31/00:56:07.842/EDT  WARN BrinkMenuPersister:127:[-exec-3]: - Promotion 673976302 [40 Pc. Nuggets & 2 Medium Fries - 3960 - ] is not valid for supported destinations. Ignoring.

2025-08-31/00:56:07.852/EDT  INFO PosProductsMenuPersister:107:[-exec-3]: - Persist pos discounts priceSyncDifferential: true took 10 ms

2025-08-31/00:56:07.852/EDT  INFO PosProductsMenuPersister:518:[-exec-3]: - Populate pos items cache took 0 ms.

2025-08-31/00:56:08.119/EDT  INFO PosProductsMenuPersister:127:[-exec-3]: - Persist pos items priceSyncDifferential: true took 267 ms

2025-08-31/00:56:08.119/EDT  INFO BrinkPosOrderpoint:200:[-exec-3]: - Brink fetch and persist pos offering took 2277 ms

2025-08-31/00:57:25.790/EDT  INFO BrinkPosOrderpoint:402:[thcheck]: - Unavailable item plus: ["673784540"]

2025-08-31/00:57:25.792/EDT  INFO StoreManager:452:[thcheck]: - POS DB Updated, Calling pos offering sync ..

2025-08-31/00:57:25.847/EDT  INFO StoreManager:468:[thcheck]: - Store has been queued for a price sync.

2025-08-31/00:57:25.889/EDT  INFO BrinkPosOrderpoint:151:[-exec-5]: - Attempting to persist POS offering

2025-08-31/00:57:27.945/EDT  WARN BrinkMenuPersister:127:[-exec-5]: - Promotion 673511412 [Product Card: Free Small Combo Meal - 5687 -N] is not valid for supported destinations. Ignoring.

2025-08-31/00:57:27.946/EDT  WARN BrinkMenuPersister:148:[-exec-5]: - Invalid / Unsupported promotion found 673882595

2025-08-31/00:57:27.946/EDT  WARN BrinkMenuPersister:127:[-exec-5]: - Promotion 673882917 [Free Whopper Jr - 4439 -N] is not valid for supported destinations. Ignoring.

2025-08-31/00:57:27.946/EDT  WARN BrinkMenuPersister:127:[-exec-5]: - Promotion 673914977 [$12.99 Small Whopper Meal for Two -5898 -N] is not valid for supported destinations. Ignoring.

2025-08-31/00:57:27.947/EDT  WARN BrinkMenuPersister:127:[-exec-5]: - Promotion 673917573 [$30 4 Whoppers, 3 Hamburgers, 2 Small Fries -3994 -N] is not valid for supported destinations. Ignoring.

2025-08-31/00:57:27.947/EDT  WARN BrinkMenuPersister:127:[-exec-5]: - Promotion 673917727 [Free Double Sausage, Egg, & Cheese Croissan'wich - 1500 - Digtal] is not valid for supported destinations. Ignoring.

2025-08-31/00:57:27.947/EDT  WARN BrinkMenuPersister:127:[-exec-5]: - Promotion 673923425 [$16.99 - Family Bundle -7054 -N] is not valid for supported destinations. Ignoring.

2025-08-31/00:57:27.948/EDT  WARN BrinkMenuPersister:127:[-exec-5]: - Promotion 673925122 [$17.49 - Family Bundle -4690 -N] is not valid for supported destinations. Ignoring.

2025-08-31/00:57:27.948/EDT  WARN BrinkMenuPersister:127:[-exec-5]: - Promotion 673936951 [El Tri Fan Faves DLV -4574 -N] is not valid for supported destinations. Ignoring.
