2025-08-31/00:08:58.330/PDT  INFO MenuSynchService:152 - Price sync called for store BK-4878
2025-08-31/02:07:14.316/PDT  INFO BrinkPosOrderpoint:133:[thcheck]: - Last modified time response: <s:Envelope xmlns:s="http://schemas.xmlsoap.org/soap/envelope/"><s:Body><GetLastModifiedTimeResponse xmlns="http://www.brinksoftware.com/webservices/settings/v2"><GetLastModifiedTimeResult xmlns:i="http://www.w3.org/2001/XMLSchema-instance"><Message xmlns="http://schemas.datacontract.org/2004/07/Pos.Web.Service"/><ResultCode xmlns="http://schemas.datacontract.org/2004/07/Pos.Web.Service">0</ResultCode><EmployeesOnlyLastModifiedTime xmlns:a="http://schemas.datacontract.org/2004/07/System"><a:DateTime>2025-08-26T21:07:47.3137795Z</a:DateTime><a:OffsetMinutes>0</a:OffsetMinutes></EmployeesOnlyLastModifiedTime><SettingsLastModified xmlns:a="http://schemas.datacontract.org/2004/07/System"><a:DateTime>2025-08-31T07:08:50.836731Z</a:DateTime><a:OffsetMinutes>0</a:OffsetMinutes></SettingsLastModified><SettingsOnlyLastModifiedTime xmlns:a="http://schemas.datacontract.org/2004/07/System"><a:DateTime>2025-08-31T07:08:50.836731Z</a:DateTime><a:OffsetMinutes>0</a:OffsetMinutes></SettingsOnlyLastModifiedTime></GetLastModifiedTimeResult></GetLastModifiedTimeResponse></s:Body></s:Envelope>

2025-08-31/02:07:14.316/PDT  INFO AbstractEndpoint:192:[thcheck]: - POS for BK-4878 is online. Handler=BrinkPosHandler

2025-08-31/02:07:14.450/PDT  INFO BrinkPosOrderpoint:402:[thcheck]: - Unavailable item plus: ["674048923","674048924","674048926","674048927","674048928","674048929","674048930","674048931","674048932","674048933","674048934","674048935","674048936"]

2025-08-31/02:09:18.717/PDT ERROR BrinkPosOrderpoint:142:[thcheck]: - Exception occurred during get last update time. Cause: java.net.SocketTimeoutException: connect timed out

2025-08-31/02:09:23.731/PDT ERROR BrinkPosOrderpoint:394:[thcheck]: - Exception occurred while fetching unavailable items: java.net.SocketTimeoutException: connect timed out

2025-08-31/02:09:23.732/PDT  INFO BrinkPosOrderpoint:402:[thcheck]: - Unavailable item plus: null

2025-08-31/02:09:23.733/PDT  INFO StoreManager:452:[thcheck]: - POS DB Updated, Calling pos offering sync ..

2025-08-31/02:09:23.781/PDT  INFO StoreManager:468:[thcheck]: - Store has been queued for a price sync.

2025-08-31/02:09:28.854/PDT ERROR BrinkPosOrderpoint:142:[-exec-9]: - Exception occurred during get last update time. Cause: java.net.SocketTimeoutException: connect timed out

2025-08-31/02:09:28.856/PDT  INFO BrinkPosOrderpoint:151:[-exec-9]: - Attempting to persist POS offering

2025-08-31/02:09:34.503/PDT  WARN BrinkMenuPersister:542:[-exec-9]: - Composite component item id: 673644035 combo id: 1-673674316 is not present in item group id: 673658555.

2025-08-31/02:09:34.505/PDT  WARN BrinkMenuPersister:542:[-exec-9]: - Composite component item id: 673644035 combo id: 1-673890876 is not present in item group id: 673658555.

2025-08-31/02:09:34.505/PDT  WARN BrinkMenuPersister:542:[-exec-9]: - Composite component item id: 673545787 combo id: 1-673890913 is not present in item group id: 673566466.

2025-08-31/02:09:34.505/PDT  WARN BrinkMenuPersister:542:[-exec-9]: - Composite component item id: 673545787 combo id: 1-673890913 is not present in item group id: 673566466.

2025-08-31/02:09:34.505/PDT  WARN BrinkMenuPersister:542:[-exec-9]: - Composite component item id: 673512351 combo id: 1-674047907 is not present in item group id: 674047398.

2025-08-31/02:09:34.505/PDT  WARN BrinkMenuPersister:542:[-exec-9]: - Composite component item id: 673512350 combo id: 1-674047907 is not present in item group id: 674047398.

2025-08-31/02:09:34.505/PDT  WARN BrinkMenuPersister:542:[-exec-9]: - Composite component item id: 673512349 combo id: 1-674047907 is not present in item group id: 674047398.

2025-08-31/02:09:34.505/PDT  WARN BrinkMenuPersister:542:[-exec-9]: - Composite component item id: 673512351 combo id: 1-674048038 is not present in item group id: 674047398.

2025-08-31/02:09:34.505/PDT  WARN BrinkMenuPersister:542:[-exec-9]: - Composite component item id: 673512350 combo id: 1-674048038 is not present in item group id: 674047398.

2025-08-31/02:09:34.505/PDT  WARN BrinkMenuPersister:542:[-exec-9]: - Composite component item id: 673512349 combo id: 1-674048038 is not present in item group id: 674047398.

2025-08-31/02:09:34.505/PDT  WARN BrinkMenuPersister:127:[-exec-9]: - Promotion 673511412 [Product Card: Free Small Combo Meal - 5687 -N] is not valid for supported destinations. Ignoring.

2025-08-31/02:09:34.505/PDT  WARN BrinkMenuPersister:148:[-exec-9]: - Invalid / Unsupported promotion found 673882595

2025-08-31/02:09:34.505/PDT  WARN BrinkMenuPersister:127:[-exec-9]: - Promotion 673882917 [Free Whopper Jr - 4439 -N] is not valid for supported destinations. Ignoring.

2025-08-31/02:09:34.505/PDT  WARN BrinkMenuPersister:127:[-exec-9]: - Promotion 673914977 [$12.99 Small Whopper Meal for Two -5898 -N] is not valid for supported destinations. Ignoring.

2025-08-31/02:09:34.505/PDT  WARN BrinkMenuPersister:127:[-exec-9]: - Promotion 673917573 [$30 4 Whoppers, 3 Hamburgers, 2 Small Fries -3994 -N] is not valid for supported destinations. Ignoring.

2025-08-31/02:09:34.505/PDT  WARN BrinkMenuPersister:127:[-exec-9]: - Promotion 673917727 [Free Double Sausage, Egg, & Cheese Croissan'wich - 1500 - Digtal] is not valid for supported destinations. Ignoring.

2025-08-31/02:09:34.505/PDT  WARN BrinkMenuPersister:127:[-exec-9]: - Promotion 673923425 [$16.99 - Family Bundle -7054 -N] is not valid for supported destinations. Ignoring.

2025-08-31/02:09:34.505/PDT  WARN BrinkMenuPersister:127:[-exec-9]: - Promotion 673925122 [$17.49 - Family Bundle -4690 -N] is not valid for supported destinations. Ignoring.

2025-08-31/02:09:34.505/PDT  WARN BrinkMenuPersister:127:[-exec-9]: - Promotion 673936951 [El Tri Fan Faves DLV -4574 -N] is not valid for supported destinations. Ignoring.

2025-08-31/02:09:34.505/PDT  WARN BrinkMenuPersister:148:[-exec-9]: - Invalid / Unsupported promotion found 673927896

2025-08-31/02:09:34.505/PDT  WARN BrinkMenuPersister:127:[-exec-9]: - Promotion 673937338 [Steakhouse Meal For Two DLV -03989 -N ] is not valid for supported destinations. Ignoring.

2025-08-31/02:09:34.505/PDT  WARN BrinkMenuPersister:127:[-exec-9]: - Promotion 673937382 [Family Steakhouse Combo DLV -03991 -N ] is not valid for supported destinations. Ignoring.

2025-08-31/02:09:34.505/PDT  WARN BrinkMenuPersister:127:[-exec-9]: - Promotion 673954103 [zzzBOGO Chicken Jr. - 6510 -Digital] is not valid for supported destinations. Ignoring.

2025-08-31/02:09:34.505/PDT  WARN BrinkMenuPersister:127:[-exec-9]: - Promotion 673954107 [zzzBOGO Bacon King- 6521 -Digital] is not valid for supported destinations. Ignoring.

2025-08-31/02:09:34.505/PDT  WARN BrinkMenuPersister:127:[-exec-9]: - Promotion 673954106 [zzzBOGO Cheeseburger - 6545 -Digital] is not valid for supported destinations. Ignoring.

2025-08-31/02:09:34.505/PDT  WARN BrinkMenuPersister:127:[-exec-9]: - Promotion 673955126 [Flame & Flight Combo (Delivery) -99004031 -N] is not valid for supported destinations. Ignoring.

2025-08-31/02:09:34.505/PDT  WARN BrinkMenuPersister:127:[-exec-9]: - Promotion 673955184 [The Soaring Flame Combo (Delivery) -99004033 -N] is not valid for supported destinations. Ignoring.

2025-08-31/02:09:34.505/PDT  WARN BrinkMenuPersister:127:[-exec-9]: - Promotion 673955209 [The Berk Bundle for Two (Delivery) -99004035 -N] is not valid for supported destinations. Ignoring.

2025-08-31/02:09:34.505/PDT  WARN BrinkMenuPersister:127:[-exec-9]: - Promotion 673975980 [Triple Bundle - 99003382- n] is not valid for supported destinations. Ignoring.

2025-08-31/02:09:34.520/PDT  WARN BrinkMenuPersister:127:[-exec-9]: - Promotion 673975982 [Double Bundle - 99003381- n] is not valid for supported destinations. Ignoring.

2025-08-31/02:09:34.520/PDT  WARN BrinkMenuPersister:127:[-exec-9]: - Promotion 673976274 [The Big Game Bundle - 3959-n] is not valid for supported destinations. Ignoring.

2025-08-31/02:09:34.520/PDT  WARN BrinkMenuPersister:127:[-exec-9]: - Promotion 673976302 [40 Pc. Nuggets & 2 Medium Fries - 3960 - ] is not valid for supported destinations. Ignoring.

2025-08-31/02:09:34.605/PDT  INFO PosProductsMenuPersister:107:[-exec-9]: - Persist pos discounts priceSyncDifferential: true took 84 ms

2025-08-31/02:09:34.631/PDT  INFO PosProductsMenuPersister:518:[-exec-9]: - Populate pos items cache took 26 ms.

2025-08-31/02:09:35.238/PDT  INFO PosProductsMenuPersister:127:[-exec-9]: - Persist pos items priceSyncDifferential: true took 607 ms

2025-08-31/02:09:35.238/PDT  INFO BrinkPosOrderpoint:200:[-exec-9]: - Brink fetch and persist pos offering took 6381 ms

2025-08-31/02:10:44.165/PDT  INFO BrinkPosOrderpoint:402:[thcheck]: - Unavailable item plus: ["674048923","674048924","674048926","674048927","674048928","674048929","674048930","674048931","674048932","674048933","674048934","674048935","674048936"]

2025-08-31/02:10:44.169/PDT  INFO StoreManager:452:[thcheck]: - POS DB Updated, Calling pos offering sync ..

2025-08-31/02:10:44.206/PDT  INFO StoreManager:468:[thcheck]: - Store has been queued for a price sync.

2025-08-31/02:10:44.307/PDT  INFO BrinkPosOrderpoint:151:[exec-10]: - Attempting to persist POS offering

2025-08-31/02:10:50.177/PDT  WARN BrinkMenuPersister:542:[exec-10]: - Composite component item id: 673644035 combo id: 1-673674316 is not present in item group id: 673658555.

2025-08-31/02:10:50.177/PDT  WARN BrinkMenuPersister:542:[exec-10]: - Composite component item id: 673644035 combo id: 1-673890876 is not present in item group id: 673658555.

2025-08-31/02:10:50.177/PDT  WARN BrinkMenuPersister:542:[exec-10]: - Composite component item id: 673545787 combo id: 1-673890913 is not present in item group id: 673566466.

2025-08-31/02:10:50.177/PDT  WARN BrinkMenuPersister:542:[exec-10]: - Composite component item id: 673545787 combo id: 1-673890913 is not present in item group id: 673566466.

2025-08-31/02:10:50.177/PDT  WARN BrinkMenuPersister:542:[exec-10]: - Composite component item id: 673512351 combo id: 1-674047907 is not present in item group id: 674047398.

2025-08-31/02:10:50.177/PDT  WARN BrinkMenuPersister:542:[exec-10]: - Composite component item id: 673512350 combo id: 1-674047907 is not present in item group id: 674047398.

2025-08-31/02:10:50.177/PDT  WARN BrinkMenuPersister:542:[exec-10]: - Composite component item id: 673512349 combo id: 1-674047907 is not present in item group id: 674047398.

2025-08-31/02:10:50.177/PDT  WARN BrinkMenuPersister:542:[exec-10]: - Composite component item id: 673512351 combo id: 1-674048038 is not present in item group id: 674047398.

2025-08-31/02:10:50.177/PDT  WARN BrinkMenuPersister:542:[exec-10]: - Composite component item id: 673512350 combo id: 1-674048038 is not present in item group id: 674047398.

2025-08-31/02:10:50.177/PDT  WARN BrinkMenuPersister:542:[exec-10]: - Composite component item id: 673512349 combo id: 1-674048038 is not present in item group id: 674047398.

2025-08-31/02:10:50.177/PDT  WARN BrinkMenuPersister:127:[exec-10]: - Promotion 673511412 [Product Card: Free Small Combo Meal - 5687 -N] is not valid for supported destinations. Ignoring.

2025-08-31/02:10:50.177/PDT  WARN BrinkMenuPersister:148:[exec-10]: - Invalid / Unsupported promotion found 673882595

2025-08-31/02:10:50.177/PDT  WARN BrinkMenuPersister:127:[exec-10]: - Promotion 673882917 [Free Whopper Jr - 4439 -N] is not valid for supported destinations. Ignoring.

2025-08-31/02:10:50.177/PDT  WARN BrinkMenuPersister:127:[exec-10]: - Promotion 673914977 [$12.99 Small Whopper Meal for Two -5898 -N] is not valid for supported destinations. Ignoring.

2025-08-31/02:10:50.177/PDT  WARN BrinkMenuPersister:127:[exec-10]: - Promotion 673917573 [$30 4 Whoppers, 3 Hamburgers, 2 Small Fries -3994 -N] is not valid for supported destinations. Ignoring.

2025-08-31/02:10:50.177/PDT  WARN BrinkMenuPersister:127:[exec-10]: - Promotion 673917727 [Free Double Sausage, Egg, & Cheese Croissan'wich - 1500 - Digtal] is not valid for supported destinations. Ignoring.

2025-08-31/02:10:50.193/PDT  WARN BrinkMenuPersister:127:[exec-10]: - Promotion 673923425 [$16.99 - Family Bundle -7054 -N] is not valid for supported destinations. Ignoring.

2025-08-31/02:10:50.193/PDT  WARN BrinkMenuPersister:127:[exec-10]: - Promotion 673925122 [$17.49 - Family Bundle -4690 -N] is not valid for supported destinations. Ignoring.

2025-08-31/02:10:50.194/PDT  WARN BrinkMenuPersister:127:[exec-10]: - Promotion 673936951 [El Tri Fan Faves DLV -4574 -N] is not valid for supported destinations. Ignoring.

2025-08-31/02:10:50.194/PDT  WARN BrinkMenuPersister:148:[exec-10]: - Invalid / Unsupported promotion found 673927896

2025-08-31/02:10:50.195/PDT  WARN BrinkMenuPersister:127:[exec-10]: - Promotion 673937338 [Steakhouse Meal For Two DLV -03989 -N ] is not valid for supported destinations. Ignoring.

2025-08-31/02:10:50.195/PDT  WARN BrinkMenuPersister:127:[exec-10]: - Promotion 673937382 [Family Steakhouse Combo DLV -03991 -N ] is not valid for supported destinations. Ignoring.

2025-08-31/02:10:50.195/PDT  WARN BrinkMenuPersister:127:[exec-10]: - Promotion 673954103 [zzzBOGO Chicken Jr. - 6510 -Digital] is not valid for supported destinations. Ignoring.

2025-08-31/02:10:50.195/PDT  WARN BrinkMenuPersister:127:[exec-10]: - Promotion 673954107 [zzzBOGO Bacon King- 6521 -Digital] is not valid for supported destinations. Ignoring.

2025-08-31/02:10:50.196/PDT  WARN BrinkMenuPersister:127:[exec-10]: - Promotion 673954106 [zzzBOGO Cheeseburger - 6545 -Digital] is not valid for supported destinations. Ignoring.

2025-08-31/02:10:50.196/PDT  WARN BrinkMenuPersister:127:[exec-10]: - Promotion 673955126 [Flame & Flight Combo (Delivery) -99004031 -N] is not valid for supported destinations. Ignoring.

2025-08-31/02:10:50.196/PDT  WARN BrinkMenuPersister:127:[exec-10]: - Promotion 673955184 [The Soaring Flame Combo (Delivery) -99004033 -N] is not valid for supported destinations. Ignoring.

2025-08-31/02:10:50.196/PDT  WARN BrinkMenuPersister:127:[exec-10]: - Promotion 673955209 [The Berk Bundle for Two (Delivery) -99004035 -N] is not valid for supported destinations. Ignoring.

2025-08-31/02:10:50.197/PDT  WARN BrinkMenuPersister:127:[exec-10]: - Promotion 673975980 [Triple Bundle - 99003382- n] is not valid for supported destinations. Ignoring.

2025-08-31/02:10:50.197/PDT  WARN BrinkMenuPersister:127:[exec-10]: - Promotion 673975982 [Double Bundle - 99003381- n] is not valid for supported destinations. Ignoring.

2025-08-31/02:10:50.197/PDT  WARN BrinkMenuPersister:127:[exec-10]: - Promotion 673976274 [The Big Game Bundle - 3959-n] is not valid for supported destinations. Ignoring.

2025-08-31/02:10:50.197/PDT  WARN BrinkMenuPersister:127:[exec-10]: - Promotion 673976302 [40 Pc. Nuggets & 2 Medium Fries - 3960 - ] is not valid for supported destinations. Ignoring.

2025-08-31/02:10:50.210/PDT  INFO PosProductsMenuPersister:107:[exec-10]: - Persist pos discounts priceSyncDifferential: true took 12 ms

2025-08-31/02:10:50.210/PDT  INFO PosProductsMenuPersister:518:[exec-10]: - Populate pos items cache took 0 ms.

2025-08-31/02:10:50.610/PDT  INFO PosProductsMenuPersister:127:[exec-10]: - Persist pos items priceSyncDifferential: true took 400 ms

2025-08-31/02:10:50.610/PDT  INFO BrinkPosOrderpoint:200:[exec-10]: - Brink fetch and persist pos offering took 6303 ms

2025-08-31/02:18:18.826/PDT ERROR BrinkPosOrderpoint:142:[thcheck]: - Exception occurred during get last update time. Cause: java.net.SocketTimeoutException: connect timed out

2025-08-31/02:18:23.841/PDT ERROR BrinkPosOrderpoint:394:[thcheck]: - Exception occurred while fetching unavailable items: java.net.SocketTimeoutException: connect timed out

2025-08-31/02:18:23.843/PDT  INFO BrinkPosOrderpoint:402:[thcheck]: - Unavailable item plus: null

2025-08-31/02:18:23.843/PDT  INFO StoreManager:452:[thcheck]: - POS DB Updated, Calling pos offering sync ..

2025-08-31/02:18:23.904/PDT  INFO StoreManager:468:[thcheck]: - Store has been queued for a price sync.

2025-08-31/02:18:28.910/PDT ERROR BrinkPosOrderpoint:142:[exec-10]: - Exception occurred during get last update time. Cause: java.net.SocketTimeoutException: connect timed out

2025-08-31/02:18:28.912/PDT  INFO BrinkPosOrderpoint:151:[exec-10]: - Attempting to persist POS offering

2025-08-31/02:18:34.765/PDT  WARN BrinkMenuPersister:542:[exec-10]: - Composite component item id: 673644035 combo id: 1-673674316 is not present in item group id: 673658555.

2025-08-31/02:18:34.765/PDT  WARN BrinkMenuPersister:542:[exec-10]: - Composite component item id: 673644035 combo id: 1-673890876 is not present in item group id: 673658555.

2025-08-31/02:18:34.765/PDT  WARN BrinkMenuPersister:542:[exec-10]: - Composite component item id: 673545787 combo id: 1-673890913 is not present in item group id: 673566466.

2025-08-31/02:18:34.765/PDT  WARN BrinkMenuPersister:542:[exec-10]: - Composite component item id: 673545787 combo id: 1-673890913 is not present in item group id: 673566466.

2025-08-31/02:18:34.782/PDT  WARN BrinkMenuPersister:542:[exec-10]: - Composite component item id: 673512351 combo id: 1-674047907 is not present in item group id: 674047398.

2025-08-31/02:18:34.782/PDT  WARN BrinkMenuPersister:542:[exec-10]: - Composite component item id: 673512350 combo id: 1-674047907 is not present in item group id: 674047398.

2025-08-31/02:18:34.782/PDT  WARN BrinkMenuPersister:542:[exec-10]: - Composite component item id: 673512349 combo id: 1-674047907 is not present in item group id: 674047398.

2025-08-31/02:18:34.782/PDT  WARN BrinkMenuPersister:542:[exec-10]: - Composite component item id: 673512351 combo id: 1-674048038 is not present in item group id: 674047398.
